出发poiid,到达poiid,驾车距离,驾车时间,公交距离,公交时间,步行距离,步行时间
33764405,77174,15557,1025,NULL,NULL,7209,5425
33764405,22950809,14269,1458,NULL,NULL,11678,9106
33764405,77181,29169,3260,NULL,NULL,21486,19662
33764405,91839,3285,577,3050,2274,3050,2274
33764405,47620046,15321,1704,NULL,NULL,12044,9961
33764405,77177,16176,1084,NULL,NULL,6910,5217
33764405,13581789,7289,747,4606,3468,4606,3468
33764405,77175,7164,756,NULL,NULL,5274,3967
33764405,10547114,11913,1192,NULL,NULL,10560,7889
33764405,10558646,22003,2384,NULL,NULL,14341,13309
33764405,13219407,3081,554,2835,2120,2835,2120
33764405,91653,9762,1235,NULL,NULL,7581,5807
33764405,91699,10420,1194,NULL,NULL,8532,6490
33764405,10533296,3440,582,2654,1964,2654,1964
33764405,10523047,3570,609,2959,2212,2959,2212
33764405,10644515,7979,874,NULL,NULL,6065,4556
33764405,98384,28962,3228,NULL,NULL,21279,19823
33764405,91882,7335,736,3684,2767,3684,2767
10523047,13581707,2747,564,1385,1051,1385,1051
10523047,77174,7285,1027,6656,2723,4951,3755
10523047,22950809,17334,1964,NULL,NULL,12567,9785
10523047,77181,27585,3375,NULL,NULL,19236,18016
10523047,91839,1052,265,670,499,670,499
10523047,47620046,13737,1819,NULL,NULL,9794,8315
10523047,77177,7904,1086,6056,2283,4505,3420
10523047,13581789,3712,708,2246,1726,2246,1726
10523047,77175,5580,871,3777,2870,3777,2870
10523047,10547114,14978,1698,NULL,NULL,12247,9137
10523047,10558646,20419,2499,NULL,NULL,12091,11663
10523047,13219407,847,242,403,303,403,303
10523047,91653,8178,1350,NULL,NULL,6084,4710
10523047,91699,8836,1311,NULL,NULL,6282,4844
10523047,10533296,2851,511,2311,1715,2311,1715
10523047,33764405,3418,599,2959,2194,2959,2194
10523047,10644515,6395,993,4429,3378,4429,3378
10523047,98384,27378,3347,NULL,NULL,19029,18177
10523047,91882,2880,593,1692,1281,1692,1281
10533296,13581707,2048,390,1513,1150,1513,1150
10533296,77174,5263,717,NULL,NULL,4874,3692
10533296,22950809,12707,1475,NULL,NULL,11051,8638
10533296,77181,25334,2951,NULL,NULL,19151,17929
10533296,91839,3351,503,1611,1221,1611,1221
10533296,47620046,11486,1395,NULL,NULL,9709,8228
10533296,77177,5882,775,8321,3994,4822,3664
10533296,13581789,3454,438,2381,1816,2381,1815
10533296,77175,3329,447,2939,2234,2939,2234
10533296,10547114,10351,1209,NULL,NULL,9933,7421
10533296,10558646,18168,2075,NULL,NULL,12006,11576
10533296,13219407,3147,480,1902,1440,1902,1440
10533296,91653,5927,926,NULL,NULL,5246,4074
10533296,91699,6585,886,NULL,NULL,6197,4757
10533296,10523047,3928,639,2311,1727,2311,1727
10533296,33764405,3329,481,2654,1954,2654,1953
10533296,10644515,4144,568,3730,2823,3730,2823
10533296,98384,25127,2919,NULL,NULL,18944,18090
10533296,91882,2151,387,1596,1214,1596,1214
91699,13581707,5840,951,NULL,NULL,5131,3759
91699,77174,3355,524,3137,2259,3137,2259
91699,22950809,13181,1558,NULL,NULL,10839,8354
91699,77181,18749,2057,NULL,NULL,12978,13190
91699,91839,6298,1019,NULL,NULL,6143,4512
91699,47620046,4901,501,3536,3489,3536,3489
91699,77177,3974,582,3754,2714,3754,2714
91699,13581789,4074,740,4074,2978,4074,2978
91699,77175,4086,687,4028,2923,4028,2923
91699,10547114,12055,1403,NULL,NULL,11238,8248
91699,10558646,11583,1181,NULL,NULL,5833,6837
91699,13219407,6780,1071,NULL,NULL,6318,4654
91699,91653,4633,808,4080,3047,4080,3047
91699,10533296,7435,1095,NULL,NULL,6197,4553
91699,10523047,6790,1136,NULL,NULL,6282,4639
91699,33764405,10491,1355,NULL,NULL,8532,6267
91699,10644515,3129,485,2993,2171,2993,2171
91699,98384,18542,2032,NULL,NULL,12771,13351
91699,91882,5750,909,NULL,NULL,5036,3694
91653,13581707,5292,930,4750,3507,4750,3507
91653,77174,5402,876,4318,3192,4318,3192
91653,22950809,10084,1187,NULL,NULL,7325,5792
91653,77181,23622,2796,NULL,NULL,17031,16223
91653,91839,7086,1114,NULL,NULL,5726,4240
91653,47620046,9774,1240,NULL,NULL,7589,6522
91653,77177,6021,934,NULL,NULL,4883,3602
91653,13581789,4862,835,4705,3476,4705,3476
91653,77175,2748,547,2546,1864,2546,1864
91653,10547114,8958,1031,NULL,NULL,7724,5686
91653,10558646,16456,1921,NULL,NULL,9886,9870
91653,13219407,7568,1166,NULL,NULL,5937,4402
91653,91699,4873,739,4077,3051,4077,3051
91653,10533296,6593,1014,NULL,NULL,5246,3864
91653,10523047,7578,1241,NULL,NULL,6084,4511
91653,33764405,9649,1280,NULL,NULL,7581,5578
91653,10644515,2780,528,2637,1925,2637,1925
91653,98384,23415,2776,NULL,NULL,16824,16384
91653,91882,4908,828,4392,3240,4392,3240
13219407,13581707,2008,364,1238,940,1238,940
13219407,77174,7796,935,7024,3021,4987,3757
13219407,22950809,14820,1784,NULL,NULL,12420,9674
13219407,77181,26846,3175,NULL,NULL,19272,18018
13219407,91839,313,65,291,217,291,217
13219407,47620046,12998,1619,NULL,NULL,9830,8317
13219407,77177,8415,994,6424,2581,4593,3471
13219407,13581789,3323,541,2295,1740,2295,1740
13219407,77175,4841,671,3630,2759,3630,2759
13219407,10547114,12464,1518,NULL,NULL,11836,8854
13219407,10558646,19680,2299,NULL,NULL,12127,11665
13219407,91653,7439,1150,NULL,NULL,5937,4599
13219407,91699,8097,1117,NULL,NULL,6318,4846
13219407,10533296,2112,309,1902,1432,1902,1433
13219407,10523047,1660,379,403,304,403,304
13219407,33764405,3825,610,2835,2099,2835,2099
13219407,10644515,5656,797,4421,3348,4421,3348
13219407,98384,26639,3155,NULL,NULL,19065,18179
13219407,91882,2141,391,1545,1170,1545,1170
10558646,13581707,17437,2210,NULL,NULL,10940,8598
10558646,77174,14952,1783,NULL,NULL,8946,7098
10558646,22950809,24778,2817,NULL,NULL,16648,13193
10558646,77181,7230,902,NULL,NULL,7209,6462
10558646,91839,17895,2278,NULL,NULL,11952,9351
10558646,47620046,7268,892,2869,2722,2869,2722
10558646,77177,15571,1841,NULL,NULL,9563,7553
10558646,13581789,15671,1999,NULL,NULL,9883,7817
10558646,77175,15683,1946,NULL,NULL,9837,7762
10558646,10547114,23652,2662,NULL,NULL,17047,13087
10558646,13219407,18377,2330,NULL,NULL,12127,9493
10558646,91653,16230,2067,NULL,NULL,9889,7886
10558646,91699,11597,1259,NULL,NULL,5833,4857
10558646,10533296,19032,2365,NULL,NULL,12006,9392
10558646,10523047,18387,2405,NULL,NULL,12091,9478
10558646,33764405,22088,2631,NULL,NULL,14341,11106
10558646,10644515,14726,1750,NULL,NULL,8802,7010
10558646,98384,7023,882,NULL,NULL,7002,6623
10558646,91882,17347,2179,NULL,NULL,10845,8533
10547114,13581707,12767,1406,NULL,NULL,11448,8436
10547114,77174,12491,1479,NULL,NULL,11156,8202
10547114,22950809,3065,619,2986,2583,2986,2583
10547114,77181,30711,3399,NULL,NULL,24187,21499
10547114,91839,15093,1600,NULL,NULL,11546,8507
10547114,47620046,16863,1843,NULL,NULL,14745,11798
10547114,77177,13110,1537,NULL,NULL,11721,8612
10547114,13581789,12337,1311,NULL,NULL,11586,8510
10547114,77175,9837,1150,NULL,NULL,9427,6898
10547114,10558646,23545,2524,NULL,NULL,17042,15146
10547114,13219407,14888,1577,NULL,NULL,11837,8726
10547114,91653,9023,1082,NULL,NULL,7722,5761
10547114,91699,11962,1342,NULL,NULL,11233,8327
10547114,10533296,10279,1115,NULL,NULL,9934,7286
10547114,10523047,14861,1615,NULL,NULL,12247,9013
10547114,33764405,12487,1264,NULL,NULL,10561,7740
10547114,10644515,9869,1131,NULL,NULL,9475,6935
10547114,98384,30504,3379,NULL,NULL,23980,21660
10547114,91882,12383,1304,NULL,NULL,11273,8274
77175,13581707,2829,513,2443,1825,2443,1825
77175,77174,2976,593,2927,2211,2927,2210
77175,22950809,10978,1281,NULL,NULL,9029,7098
77175,77181,22839,2703,NULL,NULL,16983,16251
77175,91839,4623,697,3419,2558,3419,2558
77175,47620046,8991,1147,NULL,NULL,7541,6550
77175,77177,3595,651,3492,2620,3492,2620
77175,13581789,2399,418,2397,1795,2397,1794
77175,10547114,9853,1125,NULL,NULL,9428,6992
77175,10558646,15673,1828,NULL,NULL,9838,9898
77175,13219407,5105,749,3630,2720,3630,2720
77175,91653,2884,601,2546,2023,2546,2023
77175,91699,4090,646,4029,3079,4029,3079
77175,10533296,4130,597,2939,2182,2939,2182
77175,10523047,5115,824,3777,2829,3777,2829
77175,33764405,7186,863,NULL,NULL,5274,3896
77175,10644515,1323,286,1245,943,1245,943
77175,98384,22632,2683,NULL,NULL,16776,16412
77175,91882,2445,411,2085,1558,2085,1558
13581789,13581707,1804,312,1105,823,1105,823
13581789,77174,3732,616,2743,2062,2743,2061
13581789,22950809,14075,1680,NULL,NULL,11187,8728
13581789,77181,23803,2850,NULL,NULL,17028,16322
13581789,91839,2262,379,2117,1576,2117,1576
13581789,47620046,9955,1294,NULL,NULL,7586,6621
13581789,77177,4375,714,3032,2269,3032,2269
13581789,77175,3383,521,2397,1813,2397,1813
13581789,10547114,12950,1524,NULL,NULL,11586,8622
13581789,10558646,16637,1974,NULL,NULL,9883,9969
13581789,13219407,2744,431,2334,1747,2334,1747
13581789,91653,5981,1000,NULL,NULL,4704,3653
13581789,91699,5054,792,4074,3151,4074,3150
13581789,10533296,3660,533,2381,1786,2381,1786
13581789,10523047,2754,506,3852,1272,2246,1693
13581789,33764405,5373,834,4602,3419,4602,3419
13581789,10644515,3194,522,2221,1685,2221,1684
13581789,98384,23596,2830,NULL,NULL,16821,16483
13581789,91882,1498,287,1087,809,1087,809
77177,13581707,4240,723,3412,2560,3412,2560
77177,77174,3391,414,878,654,878,654
77177,22950809,14786,1815,NULL,NULL,11324,8815
77177,77181,24212,2778,NULL,NULL,16757,16078
77177,91839,4543,752,5824,2767,4424,3313
77177,47620046,10364,1222,NULL,NULL,7315,6377
77177,13581789,4774,660,3032,2261,3032,2261
77177,77175,5008,767,3492,2620,3492,2620
77177,10547114,13661,1659,NULL,NULL,11723,8709
77177,10558646,17046,1902,NULL,NULL,9612,9725
77177,13219407,5025,804,5557,2570,4593,3436
77177,91653,6692,1135,NULL,NULL,4850,3734
77177,91699,5463,721,3804,2906,3804,2906
77177,10533296,5941,906,7455,3973,4822,3617
77177,10523047,5035,879,5189,2273,4505,3382
77177,33764405,7654,1207,NULL,NULL,6909,5156
77177,10644515,3745,535,2247,1699,2247,1699
77177,98384,24005,2758,NULL,NULL,16550,16239
77177,91882,4632,764,3568,2673,3568,2673
47620046,13581707,23545,2899,NULL,NULL,8643,6383
47620046,77174,21060,2472,NULL,NULL,6649,4883
47620046,22950809,30886,3506,NULL,NULL,14351,10978
47620046,77181,14420,1710,NULL,NULL,10014,10208
47620046,91839,24003,2967,NULL,NULL,9655,7136
47620046,77177,21679,2530,NULL,NULL,7266,5338
47620046,13581789,21779,2688,NULL,NULL,7586,5602
47620046,77175,21791,2635,NULL,NULL,7540,5547
47620046,10547114,29760,3351,NULL,NULL,14750,10872
47620046,10558646,7254,834,NULL,NULL,2869,3855
47620046,13219407,24485,3019,NULL,NULL,9830,7278
47620046,91653,22338,2756,NULL,NULL,7592,5671
47620046,91699,17705,1948,3536,2642,3536,2642
47620046,10533296,25140,3054,NULL,NULL,9709,7177
47620046,10523047,24495,3094,NULL,NULL,9794,7263
47620046,33764405,28196,3320,NULL,NULL,12044,8891
47620046,10644515,20834,2439,NULL,NULL,6505,4795
47620046,98384,14213,1690,NULL,NULL,9807,10369
47620046,91882,23455,2868,NULL,NULL,8548,6318
91839,13581707,1695,299,1055,804,1055,804
91839,77174,7483,870,7291,3220,4804,3621
91839,22950809,14507,1719,NULL,NULL,12209,9516
91839,77181,26533,3110,NULL,NULL,19089,17882
91839,47620046,12685,1554,NULL,NULL,9647,8181
91839,77177,8102,929,4416,3353,4416,3353
91839,13581789,3010,476,2112,1604,2112,1604
91839,77175,4528,606,3419,2600,3419,2601
91839,10547114,12151,1453,NULL,NULL,11545,8637
91839,10558646,19367,2234,NULL,NULL,11944,11529
91839,13219407,1337,239,291,219,291,219
91839,91653,7126,1085,NULL,NULL,5726,4441
91839,91699,7784,1052,NULL,NULL,6135,4710
91839,10533296,1799,244,1611,1215,1611,1216
91839,10523047,1347,314,670,502,670,502
91839,33764405,3512,545,3050,2262,3050,2262
91839,10644515,5343,732,4210,3189,4210,3190
91839,98384,26326,3090,NULL,NULL,18882,18043
91839,91882,1828,326,1362,1034,1362,1034
77181,13581707,24582,3070,NULL,NULL,18085,14103
77181,77174,22097,2643,NULL,NULL,16091,12603
77181,22950809,31923,3677,NULL,NULL,23793,18698
77181,91839,25040,3138,NULL,NULL,19097,14856
77181,47620046,14413,1752,NULL,NULL,10014,8227
77181,77177,22716,2701,NULL,NULL,16708,13058
77181,13581789,22816,2859,NULL,NULL,17028,13322
77181,77175,22828,2806,NULL,NULL,16982,13267
77181,10547114,30797,3522,NULL,NULL,24192,18592
77181,10558646,7209,881,NULL,NULL,7209,5614
77181,13219407,25522,3190,NULL,NULL,19272,14998
77181,91653,23375,2927,NULL,NULL,17034,13391
77181,91699,18742,2119,NULL,NULL,12978,10362
77181,10533296,26177,3225,NULL,NULL,19151,14897
77181,10523047,25532,3265,NULL,NULL,19236,14983
77181,33764405,29233,3491,NULL,NULL,21486,16611
77181,10644515,21871,2610,NULL,NULL,15947,12515
77181,98384,3837,656,NULL,NULL,3837,3741
77181,91882,24492,3039,NULL,NULL,17990,14038
22950809,13581707,13885,1589,NULL,NULL,11232,8177
22950809,77174,13757,1675,NULL,NULL,10757,7838
22950809,77181,31977,3595,NULL,NULL,23788,21135
22950809,91839,15679,1773,NULL,NULL,12208,8910
22950809,47620046,18129,2039,NULL,NULL,14346,11434
22950809,77177,14376,1733,NULL,NULL,11322,8248
22950809,13581789,13455,1494,NULL,NULL,11187,8146
22950809,77175,11103,1346,NULL,NULL,9028,6534
22950809,10547114,3092,585,2987,2113,2987,2113
22950809,10558646,24811,2720,NULL,NULL,16643,14782
22950809,13219407,16006,1760,NULL,NULL,12419,9072
22950809,91653,10141,1265,NULL,NULL,7323,5397
22950809,91699,13228,1538,NULL,NULL,10834,7963
22950809,10533296,11397,1298,NULL,NULL,11051,8046
22950809,10523047,15979,1798,NULL,NULL,12566,9181
22950809,33764405,13605,1447,NULL,NULL,11678,8500
22950809,10644515,11135,1327,NULL,NULL,9076,6571
22950809,98384,31770,3575,NULL,NULL,23581,21296
22950809,91882,13501,1487,NULL,NULL,10874,7910
77174,13581707,4962,797,3800,2821,3800,2821
77174,22950809,13472,1720,NULL,NULL,10758,8395
77174,77181,21944,2635,NULL,NULL,16091,15586
77174,91839,5265,826,4812,3574,4812,3574
77174,47620046,8096,1079,NULL,NULL,6649,5885
77174,77177,1058,216,878,642,878,642
77174,13581789,5496,734,2743,2041,2743,2040
77174,77175,4378,849,2926,2200,2926,2200
77174,10547114,12347,1564,NULL,NULL,11157,8289
77174,10558646,14778,1760,NULL,NULL,8946,9233
77174,13219407,5747,878,6157,2998,4987,3716
77174,91653,5378,1040,4284,3314,4284,3314
77174,91699,3195,578,3137,2415,3137,2414
77174,10533296,6663,980,NULL,NULL,4887,3639
77174,10523047,5757,953,5789,2701,4951,3701
77174,33764405,16206,1218,NULL,NULL,7222,5353
77174,10644515,3420,652,1681,1280,1681,1279
77174,98384,21737,2615,NULL,NULL,15884,15747
77174,91882,5354,838,3705,2756,3705,2756
13581707,77174,4394,692,3800,2856,3800,2856
13581707,22950809,14737,1756,NULL,NULL,11233,8773
13581707,77181,24465,2926,NULL,NULL,18085,17117
13581707,91839,1538,304,1063,792,1063,792
13581707,47620046,10617,1370,NULL,NULL,8643,7416
13581707,77177,5013,750,3412,2588,3412,2588
13581707,13581789,1259,267,1108,839,1108,839
13581707,77175,4045,597,2443,1858,2443,1858
13581707,10547114,13612,1600,NULL,NULL,11447,8550
13581707,10558646,17299,2050,NULL,NULL,10940,10764
13581707,13219407,2020,356,1238,934,1238,934
13581707,91653,6643,1076,NULL,NULL,4750,3698
13581707,91699,5716,868,NULL,NULL,5131,3945
13581707,10533296,2034,376,1513,1129,1513,1129
13581707,10523047,2030,431,1385,1043,1385,1043
13581707,33764405,4649,759,3610,2679,3610,2679
13581707,10644515,3856,598,3234,2447,3234,2447
13581707,98384,24258,2906,NULL,NULL,17878,17278
13581707,91882,787,172,358,269,358,269
76082,76087,2180,411,883,672,883,672
76082,76089,1626,300,577,436,577,436
76082,25047860,751,236,285,248,285,248
76082,15057017,782,188,61,52,61,52
76082,76073,1498,332,909,687,909,687
76082,10758146,4234,654,2947,2187,2947,2187
76082,55881928,764,196,110,82,110,82
76082,98137,1796,363,1207,902,1207,902
76082,23027798,435,148,385,374,385,374
76082,15057020,338,103,351,286,351,286
76082,76079,781,190,56,42,56,42
76082,76077,1011,270,646,489,646,489
76082,96010,769,187,58,42,58,42
76082,98539,345,56,372,272,372,272
76082,76076,1626,300,557,420,557,420
76082,77172,119,44,132,133,132,133
76082,76083,435,148,385,374,385,374
76082,92658,NULL,NULL,NULL,NULL,NULL,NULL
76082,10522394,673,168,153,112,153,112
10522394,76087,2273,420,741,586,741,586
10522394,76089,1777,328,701,546,701,547
10522394,25047860,844,244,365,297,365,298
10522394,15057017,109,20,109,79,109,79
10522394,76073,1591,341,767,601,767,601
10522394,10758146,4385,682,3034,2260,3034,2260
10522394,55881928,857,205,197,154,197,155
10522394,98137,1889,372,1065,816,1065,816
10522394,23027798,585,176,509,485,509,485
10522394,15057020,432,112,431,335,431,336
10522394,76079,107,21,144,115,144,116
10522394,76077,1104,279,770,600,770,600
10522394,96010,95,18,95,79,95,79
10522394,98539,495,84,495,383,495,383
10522394,76076,1777,328,681,531,681,531
10522394,77172,212,53,212,183,212,183
10522394,76083,585,176,509,485,509,485
10522394,92658,NULL,NULL,NULL,NULL,NULL,NULL
10522394,76082,149,28,153,120,153,120
92658,76087,NULL,NULL,NULL,NULL,NULL,NULL
92658,76089,NULL,NULL,NULL,NULL,NULL,NULL
92658,25047860,NULL,NULL,NULL,NULL,NULL,NULL
92658,15057017,NULL,NULL,NULL,NULL,NULL,NULL
92658,76073,NULL,NULL,NULL,NULL,NULL,NULL
92658,10758146,NULL,NULL,NULL,NULL,NULL,NULL
92658,55881928,NULL,NULL,NULL,NULL,NULL,NULL
92658,98137,NULL,NULL,NULL,NULL,NULL,NULL
92658,23027798,NULL,NULL,NULL,NULL,NULL,NULL
92658,15057020,NULL,NULL,NULL,NULL,NULL,NULL
92658,76079,NULL,NULL,NULL,NULL,NULL,NULL
92658,76077,NULL,NULL,NULL,NULL,NULL,NULL
92658,96010,NULL,NULL,NULL,NULL,NULL,NULL
92658,98539,NULL,NULL,NULL,NULL,NULL,NULL
92658,76076,NULL,NULL,NULL,NULL,NULL,NULL
92658,77172,NULL,NULL,NULL,NULL,NULL,NULL
92658,76083,NULL,NULL,NULL,NULL,NULL,NULL
92658,10522394,NULL,NULL,NULL,NULL,NULL,NULL
92658,76082,NULL,NULL,NULL,NULL,NULL,NULL
76083,76087,3690,716,1250,997,1250,997
76083,76089,1871,420,622,460,622,460
76083,25047860,3536,777,590,483,590,483
76083,15057017,2801,553,394,316,394,316
76083,76073,2985,579,1276,1012,1276,1012
76083,10758146,4479,774,2975,2252,2975,2252
76083,55881928,2783,561,495,393,495,393
76083,98137,3283,610,1574,1227,1574,1227
76083,23027798,0,0,0,0,0,0
76083,15057020,3124,645,656,521,656,521
76083,76079,2800,555,442,354,442,354
76083,76077,3030,635,690,513,690,513
76083,96010,2788,552,443,353,443,353
76083,98539,590,175,575,423,575,423
76083,76076,1871,420,601,444,601,444
76083,77172,2904,586,437,368,437,368
76083,92658,NULL,NULL,NULL,NULL,NULL,NULL
76083,10522394,2692,533,509,411,509,411
76083,76082,2841,561,385,311,385,311
77172,76087,2062,365,943,741,943,741
77172,76089,2332,451,629,498,629,498
77172,25047860,636,206,143,106,143,106
77172,15057017,664,142,97,83,97,83
77172,76073,1380,286,968,756,968,756
77172,10758146,3654,654,2983,2290,2983,2290
77172,55881928,646,150,241,221,241,221
77172,98137,1678,317,1266,971,1266,971
77172,23027798,1141,298,437,436,437,436
77172,15057020,224,73,224,165,224,165
77172,76079,663,144,188,182,188,182
77172,76077,893,224,698,551,698,551
77172,96010,651,141,163,151,163,151
77172,98539,1051,206,423,334,423,334
77172,76076,2332,451,609,482,609,482
77172,76083,1141,298,437,436,437,436
77172,92658,NULL,NULL,NULL,NULL,NULL,NULL
77172,10522394,555,122,212,178,212,178
77172,76082,704,150,131,139,131,139
76076,76087,2399,461,1276,979,1276,979
76076,76089,0,0,50,37,50,37
76076,25047860,2245,522,762,605,762,605
76076,15057017,1510,298,566,438,566,438
76076,76073,1694,324,1349,1039,1349,1039
76076,10758146,3188,519,2404,1829,2404,1829
76076,55881928,1492,306,667,515,667,515
76076,98137,1992,355,1647,1254,1647,1254
76076,23027798,1987,454,601,520,601,520
76076,15057020,1833,390,828,643,828,643
76076,76079,1509,300,614,476,614,476
76076,76077,1739,380,89,69,89,69
76076,96010,1497,297,615,476,615,475
76076,98539,1897,362,496,360,496,359
76076,77172,1613,331,609,491,609,490
76076,76083,1987,454,601,520,601,520
76076,92658,NULL,NULL,NULL,NULL,NULL,NULL
76076,10522394,1401,278,681,533,681,533
76076,76082,1550,306,557,434,557,433
98539,76087,3100,541,1237,987,1237,987
98539,76089,1281,245,517,392,517,392
98539,25047860,2946,602,576,473,576,473
98539,15057017,2211,378,380,306,380,306
98539,76073,2395,404,1263,1002,1263,1002
98539,10758146,3889,599,2819,2142,2819,2142
98539,55881928,2193,386,481,383,481,383
98539,98137,2693,435,1561,1217,1561,1217
98539,23027798,2688,534,575,516,575,516
98539,15057020,2534,470,642,511,642,511
98539,76079,2210,380,428,344,428,344
98539,76077,2440,460,585,446,585,445
98539,96010,2198,377,429,344,429,343
98539,76076,1281,245,496,376,496,376
98539,77172,2314,411,423,359,423,358
98539,76083,2688,534,575,516,575,516
98539,92658,NULL,NULL,NULL,NULL,NULL,NULL
98539,10522394,2102,358,495,401,495,401
98539,76082,2251,386,371,301,371,301
96010,76087,2224,434,837,656,837,656
96010,76089,1727,342,634,477,634,477
96010,25047860,795,258,316,262,316,262
96010,15057017,59,34,59,43,59,43
96010,76073,1542,355,863,671,863,671
96010,10758146,4335,696,2939,2181,2939,2181
96010,55881928,808,219,102,76,102,76
96010,98137,1840,386,1161,886,1161,886
96010,23027798,536,190,442,415,442,415
96010,15057020,383,126,382,300,382,300
96010,76079,12,3,49,36,49,37
96010,76077,1055,293,703,530,703,530
96010,98539,446,97,429,313,429,313
96010,76076,1727,342,614,461,614,461
96010,77172,163,67,163,147,163,147
96010,76083,536,190,442,415,442,415
96010,92658,NULL,NULL,NULL,NULL,NULL,NULL
96010,10522394,717,191,95,70,95,70
96010,76082,99,41,58,41,58,41
76077,76087,1507,298,1365,1038,1365,1038
76077,76089,2286,444,139,96,139,96
76077,25047860,1353,359,851,664,851,664
76077,15057017,618,135,655,497,655,497
76077,76073,802,161,1438,1098,1438,1098
76077,10758146,3076,529,2493,1888,2493,1888
76077,55881928,600,143,756,574,756,574
76077,98137,1100,192,1736,1313,1736,1313
76077,23027798,1095,291,690,579,690,579
76077,15057020,941,227,917,702,917,702
76077,76079,617,137,703,535,703,535
76077,96010,605,134,704,534,704,534
76077,98539,1005,199,585,419,585,418
76077,76076,2286,444,89,59,89,59
76077,77172,721,168,698,550,698,549
76077,76083,1095,291,690,579,690,579
76077,92658,NULL,NULL,NULL,NULL,NULL,NULL
76077,10522394,509,115,770,592,770,592
76077,76082,658,143,646,492,646,492
76079,76087,2236,436,826,629,826,629
76079,76089,1739,344,633,475,633,475
76079,25047860,807,260,341,287,341,287
76079,15057017,71,36,117,91,117,91
76079,76073,1554,357,852,644,852,644
76079,10758146,4347,698,2890,2144,2890,2144
76079,55881928,820,221,53,39,53,39
76079,98137,1852,388,1150,859,1150,859
76079,23027798,548,192,441,413,441,413
76079,15057020,395,128,407,324,407,325
76079,76077,1067,295,702,528,702,528
76079,96010,12,3,49,34,49,34
76079,98539,458,99,428,311,428,311
76079,76076,1739,344,613,459,613,459
76079,77172,175,69,188,172,188,172
76079,76083,548,192,441,413,441,413
76079,92658,NULL,NULL,NULL,NULL,NULL,NULL
76079,10522394,729,193,144,103,144,104
76079,76082,111,43,56,39,56,39
15057020,76087,2607,516,1166,915,1166,916
15057020,76089,2877,602,849,660,849,661
15057020,25047860,413,133,194,153,194,153
15057020,15057017,1209,293,316,246,316,246
15057020,76073,1925,437,1191,931,1191,931
15057020,10758146,4199,805,3203,2453,3203,2453
15057020,55881928,1191,301,461,383,461,384
15057020,98137,2223,468,1489,1146,1489,1146
15057020,23027798,1686,449,657,599,657,599
15057020,76079,1208,295,408,344,408,345
15057020,76077,1438,375,918,714,918,714
15057020,96010,1196,292,382,314,382,314
15057020,98539,1596,357,643,497,643,497
15057020,76076,2877,602,829,645,829,645
15057020,77172,556,173,223,174,223,174
15057020,76083,1686,449,657,599,657,599
